image_a,model_a,category_a,image_b,model_b,category_b,score,foreground_dice,gray_similarity,phash_distance,dhash_distance,horizontal_flip_used,grade,scoring_basis
evidence/mopar/door_variants/illustrations/Challenger_SRT_392_6.4L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_R-T_5.7L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SRT_392_6.4L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_R-T_Scat_Pack_6.4L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SRT_392_6.4L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_SRT_392_6.4L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SXT_3.6L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_R-T_5.7L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SXT_3.6L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_R-T_Scat_Pack_6.4L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SXT_3.6L/assembly-03.png,Challenger,front-door,evidence/mopar/door_variants/illustrations/Charger_SRT_392_6.4L/assembly-03.png,Charger,front-door,0.703398,0.389942,0.982583,10,11,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_5.7L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png,Chrysler 300,front-seat-adjusters,0.669987,0.452706,0.910263,16,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_Scat_Pack_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png,Chrysler 300,front-seat-adjusters,0.669987,0.452706,0.910263,16,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_SRT_392_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png,Chrysler 300,front-seat-adjusters,0.669987,0.452706,0.910263,16,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Charger/front-door/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png,Chrysler 300,front-seat-adjusters,0.669987,0.452706,0.910263,16,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seat-adjusters__assembly-01.png,Chrysler 300,rear-seat-adjusters,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seat-adjusters__assembly-01.png,Charger,rear-seat-adjusters,0.664822,0.42093,0.934352,16,15,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-01.png,Chrysler 300,front-seat-adjusters,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,Charger,front-seat-adjusters,0.663673,0.447825,0.921228,18,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png,Chrysler 300,front-seat-adjusters,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-03.png,Charger,front-seat-adjusters,0.652211,0.43963,0.916023,16,22,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/steering-wheel/assembly-01.png,Challenger,steering-wheel,evidence/mopar/illustrations/2C3CCAEG4HH586472/steering-wheel__assembly-01.png,Chrysler 300,steering-wheel,0.641131,0.37144,0.938764,16,18,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/air-bags/assembly-01.png,Challenger,air-bags,evidence/mopar/expanded_adrs/illustrations/Charger/headliners-visors/assembly-02.png,Charger,headliners-visors,0.639329,0.44838,0.908678,20,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png,Chrysler 300,front-seat-adjusters,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-02.png,Charger,front-seat-adjusters,0.633121,0.449305,0.906805,22,17,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_5.7L/assembly-02.png,Charger,front-door,evidence/mopar/expanded_adrs/illustrations/Challenger/aperture-pillars/assembly-01.png,Challenger,aperture-pillars,0.628671,0.362205,0.918911,18,16,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_Scat_Pack_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/expanded_adrs/illustrations/Challenger/aperture-pillars/assembly-01.png,Challenger,aperture-pillars,0.628671,0.362205,0.918911,18,16,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_SRT_392_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/expanded_adrs/illustrations/Challenger/aperture-pillars/assembly-01.png,Challenger,aperture-pillars,0.628671,0.362205,0.918911,18,16,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/steering-wheel/assembly-01.png,Challenger,steering-wheel,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seat-adjusters__assembly-01.png,Chrysler 300,rear-seat-adjusters,0.628257,0.381322,0.923629,16,24,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/air-bags/assembly-02.png,Challenger,air-bags,evidence/mopar/illustrations/2C3CDXGJ2HH530684/front-seat-adjusters__assembly-01.png,Charger,front-seat-adjusters,0.628001,0.398536,0.907797,18,21,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.627052,0.350828,0.934666,18,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.627052,0.350828,0.934666,18,16,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/aperture-pillars/assembly-01.png,Challenger,aperture-pillars,evidence/mopar/expanded_adrs/illustrations/Charger/front-door/assembly-02.png,Charger,front-door,0.626327,0.362205,0.918911,18,17,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-02.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-03.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-04.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-06.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-08.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-09.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.625403,0.36709,0.932602,18,19,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-01.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.622852,0.372432,0.934383,18,21,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_5.7L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-07.png,Chrysler 300,front-seats-first-row,0.621414,0.357449,0.923292,20,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_R-T_Scat_Pack_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-07.png,Chrysler 300,front-seats-first-row,0.621414,0.357449,0.923292,20,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Charger_SRT_392_6.4L/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-07.png,Chrysler 300,front-seats-first-row,0.621414,0.357449,0.923292,20,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Charger/front-door/assembly-02.png,Charger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-07.png,Chrysler 300,front-seats-first-row,0.621414,0.357449,0.923292,20,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-05.png,Chrysler 300,rear-seats-second-row,evidence/mopar/illustrations/2C3CDXGJ2HH530684/rear-seats-second-row__assembly-01.png,Charger,rear-seats-second-row,0.619788,0.364151,0.933276,18,21,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/seat-belts/assembly-01.png,Challenger,seat-belts,evidence/mopar/illustrations/2C3CCAEG4HH586472/seat-belts__assembly-01.png,Chrysler 300,seat-belts,0.616818,0.266022,0.975777,16,15,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/floor-pans/assembly-01.png,Challenger,floor-pans,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-02.png,Chrysler 300,front-seat-adjusters,0.609709,0.4033,0.910152,20,25,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/air-bags/assembly-02.png,Challenger,air-bags,evidence/mopar/expanded_adrs/illustrations/Charger/headliners-visors/assembly-01.png,Charger,headliners-visors,0.60789,0.376627,0.902972,18,26,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/floor-pans/assembly-01.png,Challenger,floor-pans,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seat-adjusters__assembly-03.png,Chrysler 300,front-seat-adjusters,0.607403,0.349005,0.912094,20,18,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_5.7L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_5.7L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_Scat_Pack_6.4L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_Scat_Pack_6.4L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SRT_392_6.4L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SRT_392_6.4L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SXT_3.6L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_SXT_3.6L/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/front-door/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-07.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/front-door/assembly-02.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/rear-seats-second-row__assembly-10.png,Chrysler 300,rear-seats-second-row,0.606604,0.344795,0.927003,22,14,False,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/air-bags/assembly-01.png,Challenger,air-bags,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-01.png,Chrysler 300,front-seats-first-row,0.606487,0.327668,0.919313,16,25,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/expanded_adrs/illustrations/Challenger/air-bags/assembly-01.png,Challenger,air-bags,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-02.png,Chrysler 300,front-seats-first-row,0.606487,0.327668,0.919313,16,25,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_5.7L/assembly-01.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-01.png,Chrysler 300,front-seats-first-row,0.606189,0.340761,0.938856,20,19,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_5.7L/assembly-01.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-02.png,Chrysler 300,front-seats-first-row,0.606189,0.340761,0.938856,20,19,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
evidence/mopar/door_variants/illustrations/Challenger_R-T_Scat_Pack_6.4L/assembly-01.png,Challenger,front-door,evidence/mopar/illustrations/2C3CCAEG4HH586472/front-seats-first-row__assembly-01.png,Chrysler 300,front-seats-first-row,0.606189,0.340761,0.938856,20,19,True,LOW_IMAGE_SIMILARITY,"pixels only: whitespace-trimmed grayscale structure, foreground-mask overlap, pHash and dHash; no part numbers, descriptions, URLs or catalog text used"
